user.id,image,emotion
dwdii,Jennifer_Tilly_0001.jpg,happiness
302,George_W_Bush_0403.jpg,neutral
302,Hugo_Chavez_0040.jpg,happiness
dwdii,Severino_Antinori_0001.jpg,happiness
302,Antonio_Palocci_0007.jpg,happiness
302,Ariel_Sharon_0074.jpg,happiness
dwdii,Ricardo_Lagos_0020.jpg,happiness
302,George_W_Bush_0260.jpg,neutral
302,Denise_Johnson_0002.jpg,happiness
302,Andrew_Sabey_0001.jpg,neutral
dwdii,Rudolph_Holton_0001.jpg,neutral
302,Aaron_Pena_0001.jpg,neutral
dwdii,Ricky_Ray_0001.jpg,neutral
dwdii,Peter_Schultz_0001.jpg,happiness
302,Colin_Powell_0222.jpg,neutral
dwdii,Luke_Ridnour_0001.jpg,happiness
dwdii,Scott_Hamilton_0001.jpg,happiness
dwdii,Jose_Maria_Aznar_0003.jpg,neutral
dwdii,Michael_Arif_0001.jpg,neutral
302,Amelia_Vega_0005.jpg,happiness
JN721,Kofi_Annan_0023.jpg,neutral
302,Erik_Morales_0003.jpg,happiness
dwdii,Tom_Ridge_0014.jpg,neutral
dwdii,Willie_Nelson_0001.jpg,happiness
jhamski,FaridaJalal_41.jpg,happiness
302,Henrique_Meirelles_0002.jpg,neutral
dwdii,Peter_OToole_0001.jpg,neutral
dwdii,Nestor_Kirchner_0030.jpg,happiness
dwdii,Venus_Williams_0016.jpg,neutral
dwdii,Scott_Rudin_0002.jpg,happiness
302,Chakib_Khelil_0001.jpg,happiness
dwdii,Phan_Van_Khai_0003.jpg,neutral
302,Camille_Lewis_0001.jpg,happiness
JN721,King_Bhumibol_Adulyadej_0001.jpg,neutral
JN721,Larry_Brown_0007.jpg,anger
dwdii,Steve_Zahn_0001.jpg,happiness
jhamski,KatrinaKaif_55.jpg,happiness
302,George_W_Bush_0510.jpg,anger
dwdii,Thaksin_Shinawatra_0006.jpg,happiness
302,Bill_Fennelly_0001.jpg,neutral
dwdii,Richard_Reid_0001.jpg,neutral
302,Donald_Rumsfeld_0037.jpg,neutral
302,Elizabeth_Hurley_0005.jpg,happiness
dwdii,Junichiro_Koizumi_0046.jpg,neutral
dwdii,Rudolph_Giuliani_0008.jpg,happiness
302,Jason_Gardner_0001.jpg,neutral
302,Colin_Powell_0159.jpg,neutral
302,Alfonso_Cuaron_0001.jpg,neutral
302,Clare_Short_0001.jpg,neutral
302,Abdullah_al-Attiyah_0003.jpg,neutral
dwdii,Jefferson_Perez_0002.jpg,neutral
JN721,Lili_Marinho_0001.jpg,happiness
302,George_W_Bush_0415.jpg,neutral
dwdii,Pascal_Quignard_0002.jpg,neutral
dwdii,Jim_Hahn_0001.jpg,happiness
dwdii,Thomas_Franklin_0001.jpg,neutral
dwdii,Steve_Blankenship_0001.jpg,neutral
jhamski,SharmilaTagore_5.jpg,happiness
dwdii,Minnie_Mendoza_0001.jpg,happiness
JN721,Lima_Azimi_0001.jpg,neutral
302,George_W_Bush_0304.jpg,neutral
dwdii,John_Sidgmore_0001.jpg,neutral
dwdii,Mayumi_Moriyama_0001.jpg,neutral
302,Gerhard_Schroeder_0068.jpg,happiness
dwdii,Mike_Helton_0001.jpg,neutral
302,Ben_Cahoon_0001.jpg,neutral
dwdii,Silvio_Berlusconi_0013.jpg,neutral
dwdii,John_Snow_0008.jpg,neutral
dwdii,Peter_Harrison_0001.jpg,happiness
302,Donald_Rumsfeld_0042.jpg,neutral
dwdii,Javier_Solana_0010.jpg,happiness
302,George_W_Bush_0216.jpg,neutral
dwdii,Jean_Chretien_0048.jpg,surprise
dwdii,Martina_Hingis_0003.jpg,surprise
302,Dick_Latessa_0002.jpg,happiness
302,Jaqueline_Godoy_0001.jpg,happiness
dwdii,Omar_Sharif_0003.jpg,happiness
302,Clay_Aiken_0006.jpg,happiness
dwdii,Lyudmila_Putin_0001.jpg,happiness
dwdii,Sasha_Alexander_0001.jpg,happiness
dwdii,Jiang_Zemin_0011.jpg,neutral
dwdii,Jude_Law_0002.jpg,anger
302,Harrison_Ford_0006.jpg,neutral
302,Alvaro_Uribe_0022.jpg,happiness
302,George_W_Bush_0297.jpg,neutral
302,Colin_Powell_0045.jpg,neutral
dwdii,Ray_Nagin_0001.jpg,happiness
jhamski,Dwarakish_49.jpg,disgust
dwdii,Norah_Jones_0014.jpg,happiness
302,Francisco_Maturana_0001.jpg,happiness
dwdii,Rulon_Gardner_0001.jpg,neutral
dwdii,Luiz_Inacio_Lula_da_Silva_0012.jpg,neutral
dwdii,Joseph_Ralston_0001.jpg,neutral
dwdii,Russell_Simmons_0001.jpg,happiness
dwdii,Tony_Blair_0078.jpg,happiness
dwdii,Mahathir_Mohamad_0010.jpg,neutral
dwdii,Stan_Heath_0002.jpg,surprise
dwdii,Yu_Shyi-kun_0001.jpg,happiness
302,Christian_Malcolm_0001.jpg,happiness
dwdii,Peter_Mackay_0001.jpg,neutral
dwdii,Miguel_Hakim_0001.jpg,neutral
jhamski,Dwarakish_163.jpg,happiness
dwdii,Nicolas_Cage_0003.jpg,happiness
dwdii,Lucia_Kenny_Anthony_0001.jpg,neutral
dwdii,Piers_Sellers_0001.jpg,happiness
302,Gerhard_Schroeder_0070.jpg,neutral
JN721,Larenz_Tate_0001.jpg,happiness
dwdii,Serena_Williams_0034.jpg,neutral
302,Amelia_Vega_0006.jpg,happiness
302,Iain_Duncan_Smith_0004.jpg,neutral
302,Gordon_Brown_0009.jpg,neutral
302,Donald_Rumsfeld_0113.jpg,neutral
302,Gerhard_Schroeder_0004.jpg,happiness
dwdii,Vladimir_Putin_0044.jpg,happiness
302,Colin_Powell_0213.jpg,neutral
dwdii,Marcelo_Ebrard_0003.jpg,happiness
dwdii,Pierce_Brosnan_0011.jpg,happiness
dwdii,Spike_Lee_0001.jpg,neutral
dwdii,Tony_Blair_0007.jpg,happiness
302,George_W_Bush_0367.jpg,neutral
302,Gary_Gero_0001.jpg,happiness
dwdii,Mesut_Yilmaz_0002.jpg,neutral
302,Art_Howe_0001.jpg,happiness
302,Hugo_Chavez_0061.jpg,neutral
302,Doug_Melvin_0003.jpg,neutral
302,Hamid_Karzai_0022.jpg,happiness
dwdii,Mike_Tyson_0004.jpg,neutral
302,George_W_Bush_0098.jpg,neutral
302,George_W_Bush_0388.jpg,happiness
302,Hillary_Clinton_0004.jpg,happiness
302,Eric_Hinske_0002.jpg,happiness
dwdii,Johnny_Unitas_0001.jpg,neutral
jhamski,Dwarakish_189.jpg,disgust
302,Diane_Green_0001.jpg,neutral
jhamski,KatrinaKaif_28.jpg,happiness
302,Elizabeth_Smart_0002.jpg,happiness
dwdii,Theo_Epstein_0001.jpg,neutral
dwdii,Joe_Crede_0001.jpg,happiness
dwdii,Robert_Duvall_0001.jpg,neutral
dwdii,Tony_Parker_0001.jpg,happiness
dwdii,Patricia_Medina_0001.jpg,happiness
302,Humberto_Coelho_0001.jpg,neutral
302,Ali_Naimi_0005.jpg,neutral
jhamski,Jayamadhuri_108.jpg,sadness
dwdii,Jonathan_Tiomkin_0001.jpg,happiness
dwdii,Mathias_Reichhold_0003.jpg,happiness
302,Cyndi_Thompson_0002.jpg,happiness
dwdii,Suzanne_Torrance_0001.jpg,happiness
dwdii,Keith_Bogans_0001.jpg,neutral
302,Amelie_Mauresmo_0015.jpg,neutral
dwdii,Owen_Wilson_0002.jpg,happiness
jhamski,HrithikRoshan_217.jpg,neutral
302,Catriona_Le_May_Doan_0001.jpg,happiness
dwdii,Patrick_Eaves_0001.jpg,happiness
dwdii,Jiang_Zemin_0010.jpg,neutral
302,George_W_Bush_0528.jpg,happiness
302,Clint_Eastwood_0005.jpg,happiness
dwdii,Peter_Arnett_0003.jpg,neutral
302,Diana_Munz_0002.jpg,happiness
jhamski,Dileep_51.jpg,sadness
302,Jack_Straw_0014.jpg,neutral
302,Daniel_Radcliffe_0004.jpg,happiness
JN721,Lauren_Killian_0001.jpg,neutral
JN721,Kwon_Young-gil_0001.jpg,sadness
dwdii,Yashwant_Sinha_0005.jpg,happiness
dwdii,Tim_Curry_0002.jpg,happiness
jhamski,Dileep_84.jpg,sadness
302,Jacques_Rogge_0006.jpg,neutral
302,Ernest_Hollings_0001.jpg,neutral
302,Franco_Dragone_0001.jpg,neutral
dwdii,Norio_Ohga_0001.jpg,happiness
dwdii,Sepp_Blatter_0004.jpg,neutral
302,Helen_Darling_0001.jpg,surprise
dwdii,John_Ashcroft_0044.jpg,neutral
302,Carl_Reiner_0001.jpg,happiness
302,Guillermo_Coria_0030.jpg,sadness
302,Austin_Kearns_0001.jpg,happiness
jhamski,HrithikRoshan_216.jpg,neutral
dwdii,Sourav_Ganguly_0002.jpg,disgust
dwdii,Michael_Chiklis_0003.jpg,happiness
dwdii,Silvio_Berlusconi_0020.jpg,happiness
302,Hugo_Chavez_0041.jpg,happiness
dwdii,Samuel_Waksal_0002.jpg,neutral
dwdii,Keith_Snyder_0001.jpg,neutral
dwdii,Vadim_Devyatovskiy_0001.jpg,happiness
dwdii,Zoe_Ball_0001.jpg,happiness
dwdii,Taha_Yassin_Ramadan_0012.jpg,happiness
dwdii,Paris_Hilton_0001.jpg,happiness
dwdii,Juan_Carlos_Morales_0001.jpg,happiness
dwdii,Suh_Chung-won_0001.jpg,neutral
dwdii,Stephen_Cooper_0001.jpg,neutral
dwdii,Samantha_Daniels_0001.jpg,happiness
dwdii,Monica_Seles_0002.jpg,happiness
302,George_W_Bush_0461.jpg,neutral
JN721,Laura_Bush_0037.jpg,surprise
302,Francois_Botha_0001.jpg,neutral
jhamski,Avinash_5.jpg,sadness
dwdii,Recep_Tayyip_Erdogan_0026.jpg,neutral
302,Ariel_Sharon_0007.jpg,neutral
dwdii,Tom_Daschle_0012.jpg,neutral
dwdii,Winona_Ryder_0016.jpg,neutral
dwdii,Theo_Epstein_0002.jpg,happiness
dwdii,Michael_Stark_0001.jpg,happiness
dwdii,Walter_Mondale_0009.jpg,happiness
dwdii,Jay_Garner_0005.jpg,neutral
dwdii,Silvio_Berlusconi_0019.jpg,happiness
dwdii,Tiger_Woods_0014.jpg,neutral
dwdii,Judy_Genshaft_0002.jpg,neutral
302,Flor_Montulo_0001.jpg,neutral
302,Denzel_Washington_0001.jpg,neutral
dwdii,Nancy_Pelosi_0013.jpg,surprise
302,Isabelle_Huppert_0001.jpg,happiness
302,Alvaro_Noboa_0003.jpg,happiness
dwdii,Tomomi_Morita_0001.jpg,neutral
dwdii,Rick_Romley_0003.jpg,neutral
302,James_Cunningham_0002.jpg,neutral
302,David_Nalbandian_0014.jpg,neutral
dwdii,Robbie_Coltrane_0001.jpg,happiness
dwdii,Tom_Daschle_0003.jpg,neutral
dwdii,David_Millar_0001.jpg,happiness
302,David_Coulthard_0001.jpg,neutral
302,James_Dingemans_0001.jpg,neutral
dwdii,Patrick_Kron_0001.jpg,neutral
JN721,Kim_Clijsters_0006.jpg,happiness
302,George_W_Bush_0069.jpg,neutral
302,George_W_Bush_0257.jpg,neutral
dwdii,Vicente_Fox_de_la_Concha_0001.jpg,happiness
jhamski,Jayamadhuri_87.jpg,sadness
dwdii,Rachel_Kempson_0001.jpg,neutral
302,Guy_Hemmings_0002.jpg,neutral
dwdii,Jiri_Novak_0010.jpg,neutral
dwdii,Pervez_Musharraf_0002.jpg,happiness
302,Carlos_Mesa_0002.jpg,happiness
dwdii,Tony_Blair_0054.jpg,neutral
302,David_Ballantyne_0001.jpg,neutral
302,Darren_Clarke_0001.jpg,neutral
dwdii,Rita_Grande_0002.jpg,neutral
dwdii,Marsah_Ambrosius_0001.jpg,happiness
302,Eva_Marie_Saint_0001.jpg,happiness
dwdii,Jean-Pierre_Raffarin_0007.jpg,neutral
302,Daryl_Hannah_0002.jpg,happiness
dwdii,Luciano_Pavarotti_0001.jpg,happiness
jhamski,Jayamadhuri_94.jpg,sadness
dwdii,Jimmy_Szymanski_0001.jpg,neutral
302,Abdullah_Gul_0016.jpg,neutral
302,Gary_Doer_0003.jpg,neutral
jhamski,Jayamadhuri_165.jpg,sadness
dwdii,Quin_Snyder_0001.jpg,happiness
302,Arianna_Huffington_0002.jpg,neutral
dwdii,John_Henry_0001.jpg,neutral
302,Charlize_Theron_0001.jpg,neutral
302,George_W_Bush_0029.jpg,neutral
dwdii,Richard_Virenque_0007.jpg,neutral
dwdii,Vivica_Fox_0001.jpg,happiness
302,George_W_Bush_0134.jpg,neutral
302,Eric_Christian_Olsen_0001.jpg,happiness
302,Hans_Blix_0003.jpg,neutral
dwdii,Recep_Tayyip_Erdogan_0010.jpg,happiness
dwdii,Paul_Byrd_0002.jpg,neutral
dwdii,Sharon_Osbourne_0003.jpg,neutral
dwdii,Jose_Manuel_Durao_Barroso_0003.jpg,neutral
302,Igor_Trunov_0001.jpg,neutral
dwdii,Pete_Carroll_0001.jpg,neutral
302,Gael_Garcia_Bermal_0001.jpg,happiness
302,Dino_de_Laurentis_0001.jpg,neutral
302,Inocencio_Arias_0002.jpg,happiness
JN721,Lee_Ann_Womack_0001.jpg,happiness
302,Antanas_Valionis_0001.jpg,happiness
302,Federico_Trillo_0001.jpg,happiness
302,Chick_Hearn_0002.jpg,happiness
dwdii,Nur_Jaafar_0001.jpg,neutral
dwdii,Russell_Simmons_0002.jpg,happiness
302,Bill_Simon_0011.jpg,happiness
302,Alex_Wallau_0001.jpg,happiness
302,Hal_Gehman_0001.jpg,neutral
dwdii,Sheryl_Crow_0002.jpg,happiness
JN721,Laura_Bush_0005.jpg,happiness
302,Gennifer_Flowers_0001.jpg,neutral
302,Ernie_Els_0003.jpg,happiness
dwdii,Jiri_Novak_0004.jpg,surprise
302,Antonio_Palocci_0002.jpg,neutral
dwdii,Prince_Charles_0001.jpg,neutral
dwdii,Tung_Chee-hwa_0008.jpg,happiness
302,Eladio_Larez_0001.jpg,happiness
302,Bob_Hayes_0001.jpg,happiness
dwdii,Kevin_Costner_0004.jpg,happiness
dwdii,Tony_Blair_0018.jpg,neutral
dwdii,Richard_Carl_0001.jpg,happiness
302,Chris_Claiborne_0001.jpg,happiness
dwdii,Stephen_Covey_0001.jpg,happiness
302,Carlos_Moya_0011.jpg,neutral
302,George_W_Bush_0249.jpg,happiness
JN721,Larry_Ralston_0001.jpg,neutral
302,Christine_Ebersole_0001.jpg,happiness
302,Camryn_Manheim_0001.jpg,happiness
dwdii,Richard_Shelby_0001.jpg,neutral
dwdii,Megawati_Sukarnoputri_0015.jpg,happiness
dwdii,Sadie_Frost_0001.jpg,neutral
302,David_Beckham_0013.jpg,happiness
JN721,Leigh_Winchell_0001.jpg,happiness
dwdii,Rachel_Hunter_0001.jpg,neutral
JN721,Laila_Ali_0002.jpg,neutral
302,Dick_Cheney_0011.jpg,happiness
302,Al_Leiter_0001.jpg,happiness
dwdii,Martin_Scorsese_0003.jpg,happiness
dwdii,Luca_Cordero_di_Montezemolo_0001.jpg,neutral
dwdii,Naomi_Watts_0003.jpg,happiness
302,Infanta_Cristina_0001.jpg,happiness
302,Avril_Lavigne_0001.jpg,happiness
dwdii,Noer_Muis_0001.jpg,neutral
dwdii,Tony_Blair_0004.jpg,neutral
dwdii,Queen_Noor_0001.jpg,neutral
302,Donald_Rumsfeld_0105.jpg,happiness
dwdii,Robin_McLaurin_Williams_0001.jpg,happiness
dwdii,Richard_Perle_0001.jpg,neutral
302,Gerhard_Schroeder_0013.jpg,neutral
dwdii,Maria_Shriver_0001.jpg,happiness
dwdii,Pete_Gillen_0001.jpg,anger
dwdii,Robert_Blake_0008.jpg,surprise
dwdii,Sergey_Lavrov_0001.jpg,neutral
302,Chris_Simon_0001.jpg,neutral
dwdii,John_Cusack_0001.jpg,surprise
dwdii,Max_Mayfield_0001.jpg,neutral
dwdii,Michelle_Branch_0002.jpg,anger
dwdii,Princess_Anne_0002.jpg,happiness
302,Derrick_Taylor_0001.jpg,happiness
302,David_Anderson_0002.jpg,happiness
302,Dick_Smothers_0001.jpg,happiness
302,Colin_Powell_0172.jpg,happiness
dwdii,Jennifer_Lopez_0019.jpg,happiness
302,Chuck_Bednarik_0001.jpg,neutral
dwdii,Robert_Douglas_0001.jpg,neutral
302,Izzat_Ibrahim_0001.jpg,happiness
dwdii,Jennifer_Connelly_0002.jpg,neutral
dwdii,Junichiro_Koizumi_0041.jpg,neutral
302,Atal_Bihari_Vajpayee_0011.jpg,neutral
dwdii,Mahmoud_Abbas_0012.jpg,happiness
dwdii,Rich_Gannon_0002.jpg,happiness
dwdii,Robert_Duvall_0005.jpg,happiness
302,Angelina_Jolie_0010.jpg,neutral
302,Chante_Jawan_Mallard_0001.jpg,sadness
dwdii,Julia_Tymoshenko_0003.jpg,neutral
302,Gene_Robinson_0004.jpg,neutral
302,George_W_Bush_0259.jpg,neutral
302,Alvaro_Uribe_0033.jpg,neutral
dwdii,Keanu_Reeves_0007.jpg,neutral
jhamski,HrithikRoshan_165.jpg,neutral
302,George_W_Bush_0220.jpg,surprise
302,Alfredo_Moreno_0001.jpg,happiness
jhamski,HrithikRoshan_15.jpg,happiness
dwdii,Naomi_Watts_0018.jpg,happiness
dwdii,Steve_Backley_0002.jpg,neutral
302,Charles_Pouty_0001.jpg,neutral
dwdii,Serena_Williams_0052.jpg,happiness
dwdii,Michael_Douglas_0004.jpg,neutral
302,Hu_Jintao_0004.jpg,happiness
302,Bill_Clinton_0015.jpg,happiness
JN721,Kristanna_Loken_0002.jpg,happiness
dwdii,Luiz_Inacio_Lula_da_Silva_0040.jpg,neutral
dwdii,Kevin_Spacey_0004.jpg,happiness
jhamski,FaridaJalal_36.jpg,neutral
302,Angelo_Reyes_0003.jpg,neutral
302,Cynthia_Rowley_0001.jpg,happiness
302,Colin_Cowie_0001.jpg,happiness
302,George_W_Bush_0192.jpg,neutral
jhamski,Dwarakish_168.jpg,happiness
302,George_W_Bush_0287.jpg,happiness
jhamski,SharmilaTagore_66.jpg,happiness
dwdii,Jeb_Bush_0010.jpg,neutral
302,Choi_Sung-hong_0002.jpg,happiness
jhamski,HrithikRoshan_222.jpg,happiness
dwdii,Jeremy_Greenstock_0012.jpg,neutral
302,Donald_Rumsfeld_0082.jpg,neutral
JN721,Lindsay_Davenport_0009.jpg,anger
302,Fran_Drescher_0002.jpg,neutral
dwdii,Jonathan_Edwards_0005.jpg,happiness
302,Chris_Gratton_0001.jpg,neutral
302,Grady_Little_0001.jpg,neutral
302,Dominik_Hrbaty_0001.jpg,happiness
302,Donald_Rumsfeld_0008.jpg,happiness
302,Ainsworth_Dyer_0001.jpg,neutral
302,Colin_Powell_0176.jpg,happiness
302,Glen_Sather_0001.jpg,neutral
302,Enrica_Fico_0001.jpg,happiness
jhamski,KatrinaKaif_43.jpg,happiness
302,Jacques_Chirac_0038.jpg,neutral
302,Brennon_Leighton_0001.jpg,neutral
302,Antony_Leung_0003.jpg,happiness
302,Hu_Jintao_0010.jpg,neutral
dwdii,Judy_Vassar_0001.jpg,happiness
dwdii,Paul_McNulty_0001.jpg,surprise
302,Amelie_Mauresmo_0020.jpg,neutral
jhamski,Dileep_66.jpg,neutral
302,George_W_Bush_0209.jpg,neutral
302,Ashanti_0001.jpg,happiness
dwdii,Zarai_Toledo_0001.jpg,happiness
dwdii,Mike_Myers_0001.jpg,neutral
dwdii,Nicholas_Tse_0002.jpg,neutral
302,Emelie_Loit_0001.jpg,neutral
dwdii,Vytas_Danelius_0001.jpg,neutral
dwdii,Rand_Beers_0001.jpg,neutral
dwdii,Luiz_Inacio_Lula_da_Silva_0022.jpg,neutral
302,Colin_Powell_0232.jpg,neutral
dwdii,Serena_Karlan_0001.jpg,happiness
302,Dustin_Brown_0001.jpg,happiness
dwdii,Mark_Hurlbert_0003.jpg,neutral
jhamski,Dwarakish_66.jpg,disgust
302,Colin_Powell_0109.jpg,neutral
dwdii,Sohail_Abbas_0001.jpg,surprise
dwdii,Vaclav_Havel_0003.jpg,happiness
JN721,Leonardo_DiCaprio_0001.jpg,neutral
dwdii,Michael_Ballack_0002.jpg,happiness
jhamski,Dwarakish_103.jpg,disgust
302,Arnold_Schwarzenegger_0036.jpg,neutral
302,Alejandro_Atchugarry_0002.jpg,neutral
dwdii,Michael_Bloomberg_0014.jpg,neutral
302,Jacques_Chirac_0019.jpg,neutral
dwdii,Terri_Clark_0001.jpg,neutral
dwdii,Mary_Steenburgen_0002.jpg,neutral
dwdii,Robert_Towne_0001.jpg,neutral
dwdii,Scott_McClellan_0001.jpg,neutral
dwdii,Mikhail_Wehbe_0004.jpg,neutral
dwdii,Sasha_Cohen_0001.jpg,happiness
dwdii,Lynn_Redgrave_0002.jpg,happiness
jhamski,Jayamadhuri_197.jpg,disgust
dwdii,Robert_Kocharian_0003.jpg,happiness
302,Gloria_Macapagal_Arroyo_0031.jpg,neutral
dwdii,Steve_Park_0001.jpg,happiness
dwdii,Katie_Couric_0001.jpg,happiness
302,Alvaro_Uribe_0013.jpg,neutral
dwdii,Rick_Stansbury_0003.jpg,neutral
dwdii,Thomas_Klestil_0001.jpg,happiness
jhamski,Jayamadhuri_91.jpg,sadness
jhamski,KatrinaKaif_56.jpg,happiness
dwdii,Keith_Brown_0001.jpg,happiness
302,Ann_Veneman_0005.jpg,happiness
302,Alec_Baldwin_0001.jpg,happiness
dwdii,John_Ashcroft_0019.jpg,neutral
dwdii,Paula_Radcliffe_0004.jpg,disgust
302,Jan-Michael_Gambill_0002.jpg,happiness
dwdii,Terry_McAuliffe_0002.jpg,surprise
dwdii,Tommy_Franks_0015.jpg,neutral
302,Donald_Fehr_0004.jpg,neutral
dwdii,Jean_Chretien_0031.jpg,neutral
dwdii,Julie_Andrews_0001.jpg,happiness
jhamski,FaridaJalal_2.jpg,happiness
302,Jacques_Chirac_0010.jpg,neutral
dwdii,Suk_Chung_Hong_0001.jpg,neutral
302,Felicity_Huffman_0001.jpg,happiness
jhamski,Dwarakish_130.jpg,sadness
302,Amber_Frey_0001.jpg,sadness
dwdii,Tayyeb_Abdel_Rahim_0001.jpg,neutral
dwdii,Tiger_Woods_0006.jpg,happiness
302,Hitomi_Soga_0004.jpg,neutral
dwdii,Claudio_Abbado_0001.jpg,happiness
302,Bob_Herz_0001.jpg,happiness
302,Colin_Farrell_0001.jpg,neutral
302,Heinz_Feldmann_0001.jpg,neutral
302,Halle_Berry_0002.jpg,anger
302,Andre_Agassi_0026.jpg,happiness
302,Carlos_Menem_0012.jpg,happiness
302,Igor_Ivanov_0020.jpg,neutral
302,James_Brosnahan_0001.jpg,surprise
jhamski,Jayamadhuri_142.jpg,happiness
dwdii,Ricardo_Lagos_0018.jpg,neutral
dwdii,Victoria_Clarke_0003.jpg,neutral
302,Duane_Lee_Chapman_0001.jpg,neutral
302,Hamid_Karzai_0010.jpg,happiness
302,Angelina_Jolie_0005.jpg,anger
jhamski,Dileep_71.jpg,anger
dwdii,Juan_Carlos_0001.jpg,happiness
302,Eduard_Shevardnadze_0002.jpg,neutral
302,Barry_Bonds_0001.jpg,neutral
dwdii,Luis_Horna_0002.jpg,surprise
302,Bill_Gates_0001.jpg,neutral
dwdii,Luiz_Inacio_Lula_da_Silva_0014.jpg,happiness
302,David_Coulthard_0002.jpg,happiness
dwdii,Donald_Rumsfeld_0092.jpg,happiness
302,David_Wells_0007.jpg,neutral
302,Fatma_Kusibeh_0001.jpg,neutral
302,David_Beckham_0024.jpg,neutral
dwdii,Tony_Blair_0115.jpg,neutral
302,Chen_Liang_Yu_0002.jpg,happiness
302,Ann_Veneman_0008.jpg,neutral
dwdii,Mary_McCarty_0001.jpg,neutral
dwdii,Jeremy_Greenstock_0018.jpg,happiness
302,Fazal-ur-Rehman_0001.jpg,neutral
302,Catherine_Deneuve_0005.jpg,happiness
jhamski,Jayamadhuri_193.jpg,disgust
dwdii,Yuri_Malenchenko_0002.jpg,neutral
302,Holly_Hunter_0002.jpg,neutral
302,Elodie_Bouchez_0001.jpg,happiness
dwdii,Ronald_Kessler_0001.jpg,neutral
dwdii,Kenny_Chesney_0001.jpg,neutral
302,Hans_Blix_0005.jpg,happiness
dwdii,Vanessa_Redgrave_0005.jpg,happiness
302,Glenn_Rivers_0001.jpg,anger
dwdii,Pascal_Affi_Nguessan_0001.jpg,neutral
dwdii,Tom_Ridge_0010.jpg,neutral
jhamski,SharmilaTagore_22.jpg,happiness
302,Demi_Moore_0003.jpg,neutral
jhamski,HrithikRoshan_22.jpg,happiness
dwdii,Tubby_Smith_0003.jpg,happiness
302,Donald_Rumsfeld_0096.jpg,neutral
jhamski,Dwarakish_123.jpg,disgust
dwdii,Xanana_Gusmao_0001.jpg,neutral
302,Bulent_Ecevit_0003.jpg,neutral
302,Eileen_Spina_0001.jpg,neutral
dwdii,Spencer_Abraham_0001.jpg,neutral
302,George_Plimpton_0001.jpg,neutral
dwdii,Ricky_Barnes_0001.jpg,happiness
dwdii,Rene_Antonio_Leon_Rodriguez_0001.jpg,neutral
dwdii,Lou_Piniella_0001.jpg,happiness
dwdii,Junichiro_Koizumi_0047.jpg,neutral
302,Candie_Kung_0003.jpg,happiness
302,Gloria_Trevi_0004.jpg,neutral
dwdii,Vojislav_Seselj_0001.jpg,happiness
302,Alfred_Ford_0001.jpg,neutral
dwdii,Mario_Vasquez_Rana_0001.jpg,neutral
dwdii,Nestor_Kirchner_0015.jpg,happiness
302,David_Caraway_0001.jpg,neutral
dwdii,Richard_Greenberg_0001.jpg,happiness
302,Caroline_Kennedy_0001.jpg,neutral
dwdii,Michelle_Yeoh_0002.jpg,happiness
dwdii,Pedro_Malan_0001.jpg,neutral
302,Edward_James_Olmos_0001.jpg,neutral
302,Andre_Agassi_0023.jpg,happiness
dwdii,Mario_Lobo_Zagallo_0001.jpg,neutral
302,Janis_Ruth_Coulter_0001.jpg,happiness
dwdii,Maria_Shriver_0008.jpg,happiness
dwdii,Kate_Hudson_0002.jpg,neutral
dwdii,Moshe_Katsav_0001.jpg,neutral
302,Jacques_Chirac_0017.jpg,neutral
dwdii,Kathleen_Abernathy_0001.jpg,neutral
dwdii,Sergio_Vieira_De_Mello_0006.jpg,neutral
dwdii,Robert_Bonner_0001.jpg,happiness
dwdii,Scott_Wolf_0001.jpg,happiness
dwdii,Jean-Claude_Juncker_0001.jpg,neutral
302,Atiabet_Ijan_Amabel_0001.jpg,happiness
dwdii,Paula_Zahn_0001.jpg,happiness
dwdii,Paul_Martin_0002.jpg,neutral
302,Gary_Locke_0002.jpg,neutral
dwdii,Recep_Tayyip_Erdogan_0014.jpg,neutral
dwdii,John_Howard_0016.jpg,neutral
302,Edmund_Stoiber_0013.jpg,neutral
dwdii,Roberta_Combs_0001.jpg,neutral
dwdii,Rodolfo_Abalos_0001.jpg,neutral
dwdii,Perry_Gibbs_0001.jpg,neutral
dwdii,Norman_Mineta_0001.jpg,neutral
jhamski,HrithikRoshan_184.jpg,neutral
302,Astrid_Betancourt_0001.jpg,neutral
302,Bill_Clinton_0017.jpg,neutral
dwdii,John_Rowland_0002.jpg,happiness
dwdii,Ray_Liotta_0001.jpg,happiness
302,Choi_Sung-hong_0001.jpg,happiness
dwdii,Rafidah_Aziz_0001.jpg,happiness
302,Chris_Penn_0001.jpg,happiness
302,George_W_Bush_0418.jpg,happiness
dwdii,Miguel_Estrada_0002.jpg,happiness
302,Bernard_Lord_0002.jpg,neutral
dwdii,John_Lawrence_0001.jpg,neutral
302,Alan_Ball_0002.jpg,happiness
jhamski,KatrinaKaif_64.jpg,happiness
302,Hosni_Mubarak_0004.jpg,happiness
dwdii,Jean-David_Levitte_0009.jpg,neutral
dwdii,Roland_Koch_0001.jpg,happiness
dwdii,Tommy_Thompson_0003.jpg,neutral
302,Damon_van_Dam_0002.jpg,neutral
dwdii,Yashwant_Sinha_0002.jpg,neutral
dwdii,Rick_Lu_0001.jpg,happiness
302,Hamid_Karzai_0007.jpg,neutral
302,Gloria_Macapagal_Arroyo_0002.jpg,happiness
